#https://www.genome.jp/dbget-bin/get_linkdb?-t+genes+path:hsa05010
ID*Definition
1327*K02263 cytochrome c oxidase subunit 4 | (RefSeq) COX4I1, COX_IV-1, COX4, COX4-1, COXIV, COXIV-1, MC4
1329*K02265 cytochrome c oxidase subunit 5b | (RefSeq) COX5B, COXVB; cytochrome c oxidase subunit 5B
1337*K02266 cytochrome c oxidase subunit 6a | (RefSeq) COX6A1, CMTRID, COX6A, COX6AL; cytochrome c oxidas
1339*K02266 cytochrome c oxidase subunit 6a | (RefSeq) COX6A2, COX6AH, COXVIAH, COXVIa-M, MC4DN18; cytoch
1340*K02267 cytochrome c oxidase subunit 6b | (RefSeq) COX6B1, COX6B, COXG, COXVIb1, MC4DN7; cytochrome c
1345*K02268 cytochrome c oxidase subunit 6c | (RefSeq) COX6C; cytochrome c oxidase subunit 6C
1346*K02270 cytochrome c oxidase subunit 7a | (RefSeq) COX7A1, COX7A, COX7AH, COX7AM; cytochrome c oxidas
1347*K02270 cytochrome c oxidase subunit 7a | (RefSeq) COX7A2, COX7AL, COX7AL1, COXVIIAL, COXVIIa-L, VIIA
1349*K02271 cytochrome c oxidase subunit 7b | (RefSeq) COX7B, APLCC, LSDMCA2; cytochrome c oxidase subuni
1350*K02272 cytochrome c oxidase subunit 7c | (RefSeq) COX7C; cytochrome c oxidase subunit 7C
1351*K02273 cytochrome c oxidase subunit 8 | (RefSeq) COX8A, COX, COX8, COX8-2, COX8L, MC4DN15, VIII, VII
143471*K02731 20S proteasome subunit alpha 4 [EC:3.4.25.1] | (RefSeq) PSMA8, PSMA7L; proteasome 20S subunit
1435*K05453 macrophage colony-stimulating factor 1 | (RefSeq) CSF1, CSF-1, MCSF; colony stimulating facto
1452*K08957 casein kinase 1, alpha [EC:2.7.11.1] | (RefSeq) CSNK1A1, CK1, CK1a, CKIa, HEL-S-77p, HLCDGP1,
1454*K08960 casein kinase 1, epsilon [EC:2.7.11.1] | (RefSeq) CSNK1E, CKIe, CKIepsilon, HCKIE; casein kin
1457*K03097 casein kinase II subunit alpha [EC:2.7.11.1] | (RefSeq) CSNK2A1, CK2A1, CKII, Cka1, Cka2, OCN
1459*K03097 casein kinase II subunit alpha [EC:2.7.11.1] | (RefSeq) CSNK2A2, CK2A2, CK2alpha', CSNK2A1; c
1460*K03115 casein kinase II subunit beta | (RefSeq) CSNK2B, CK2B, CK2N, CSK2B, Ckb1, Ckb2, G5A, POBINDS;
147700*K10407 kinesin light chain | (RefSeq) KLC3, KLC2, KLC2L, KLCt, KNS2B; kinesin light chain 3
1499*K02105 catenin beta 1 | (RefSeq) CTNNB1, CTNNB, EVR7, MRD19, NEDSDV, armadillo; catenin beta 1
1536*K21421 NADPH oxidase 2 [EC:1.-.-.-] | (RefSeq) CYBB, AMCBX2, CGD, CGDX, GP91-1, GP91-PHOX, GP91PHOX,
1537*K00413 ubiquinol-cytochrome c reductase cytochrome c1 subunit | (RefSeq) CYC1, MC3DN6, UQCR4; cytoch
163688*K02183 calmodulin | (RefSeq) CALML6, CAGLP; calmodulin like 6
1649*K04452 DNA damage-inducible transcript 3 | (RefSeq) DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10
170712*K02271 cytochrome c oxidase subunit 7b | (RefSeq) COX7B2; cytochrome c oxidase subunit 7B2
177*K19722 receptor for advanced glycosylation end products | (RefSeq) AGER, RAGE, SCARJ1, sRAGE; advanc
1855*K02353 segment polarity protein dishevelled | (RefSeq) DVL1, DRS2, DVL, DVL1L1, DVL1P1; dishevelled
1856*K02353 segment polarity protein dishevelled | (RefSeq) DVL2; dishevelled segment polarity protein 2
1857*K02353 segment polarity protein dishevelled | (RefSeq) DVL3, DRS3; dishevelled segment polarity prot
1965*K03237 translation initiation factor 2 subunit 1 | (RefSeq) EIF2S1, EIF-2, EIF-2A, EIF-2alpha, EIF2,
201266*K14717 solute carrier family 39 (zinc transporter), member 11 | (RefSeq) SLC39A11, C17orf26, ZIP-11,
203068*K07375 tubulin beta | (RefSeq) TUBB, CDCBM6, CSCSC1, M40, OK/SW-cl.56, TUBB1, TUBB5; tubulin beta cl
207*K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1] | (RefSeq) AKT1, AKT, PKB, PKB-ALPHA, PRKBA
208*K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1] | (RefSeq) AKT2, HIHGHH, PKBB, PKBBETA, PRK
2081*K08852 serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1 3.1.26.-] | (RefSeq) ERN1,
221074*K14718 solute carrier family 39 (zinc transporter), member 12 | (RefSeq) SLC39A12, LZT-Hs8, ZIP-12,
22863*K17889 beclin 1-associated autophagy-related key regulator | (RefSeq) ATG14, ATG14L, BARKOR, KIAA083
22926*K09054 cyclic AMP-dependent transcription factor ATF-6 alpha | (RefSeq) ATF6, ACHM7, ATF6A; activati
22943*K02165 dickkopf 1/2/4 | (RefSeq) DKK1, DKK-1, SK; dickkopf WNT signaling pathway inhibitor 1
23130*K17906 autophagy-related protein 2 | (RefSeq) ATG2A, BLTP4A; autophagy related 2A
23236*K05858 phosphatidylinositol phospholipase C, beta [EC:3.1.4.11] | (RefSeq) PLCB1, DEE12, EIEE12, PI-
23385*K06171 nicastrin | (RefSeq) NCSTN, ATAG1874; nicastrin
23401*K03096 frequently rearranged in advanced T-cell lymphomas 2 | (RefSeq) FRAT2, FRAT-2; FRAT regulator
23516*K14720 solute carrier family 39 (zinc transporter), member 14 | (RefSeq) SLC39A14, HCIN, HMNDYT2, LZ
23621*K04521 beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46] | (RefSeq) BACE1, ASP2, BACE, HSP
2475*K07203 serine/threonine-protein kinase mTOR [EC:2.7.11.1] | (RefSeq) MTOR, FRAP, FRAP1, FRAP2, RAFT1
2535*K02235 frizzled 2 | (RefSeq) FZD2, Fz2, OMOD2, fz-2, fzE2, hFz2; frizzled class receptor 2
25800*K14712 solute carrier family 39 (zinc transporter), member 6 | (RefSeq) SLC39A6, LIV-1, LIV1, ZIP6;
25825*K07747 beta-site APP-cleaving enzyme 2 (memapsin 1) [EC:3.4.23.45] | (RefSeq) BACE2, AEPLC, ALP56, A
2597*K00134 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] | (RefSeq) GAPDH, G3
26100*K17908 autophagy-related protein 18 | (RefSeq) WIPI2, ATG18B, Atg21, CGI-50, IDDSSA, WIPI-2; WD repe
27035*K08008 NADPH oxidase 1 | (RefSeq) NOX1, GP91-2, MOX1, NOH-1, NOH-1L, NOH1; NADPH oxidase 1
27089*K00418 ubiquinol-cytochrome c reductase subunit 8 | (RefSeq) UQCRQ, MC3DN4, QCR8, QP-C, QPC, UQCR7;
27121*K02165 dickkopf 1/2/4 | (RefSeq) DKK4, DKK-4; dickkopf WNT signaling pathway inhibitor 4
27123*K02165 dickkopf 1/2/4 | (RefSeq) DKK2, DKK-2; dickkopf WNT signaling pathway inhibitor 2
27173*K14709 solute carrier family 39 (zinc transporter), member 1/2/3 | (RefSeq) SLC39A1, ZIP1, ZIRTL; so
2776*K04634 guanine nucleotide-binding protein G(q) subunit alpha | (RefSeq) GNAQ, CMC1, G-ALPHA-q, GAQ,
283106*K03097 casein kinase II subunit alpha [EC:2.7.11.1] | (RefSeq) CSNK2A3, CSNK2A1P; casein kinase 2 al
283375*K14711 solute carrier family 39 (zinc transporter), member 5 | (RefSeq) SLC39A5, LZT-Hs7, MYP24, ZIP
2902*K05208 glutamate receptor ionotropic, NMDA 1 | (RefSeq) GRIN1, DEE101, GluN1, MRD8, NDHMSD, NDHMSR,
2903*K05209 glutamate receptor ionotropic, NMDA 2A | (RefSeq) GRIN2A, EPND, FESD, GluN2A, LKS, NMDAR2A, N
2904*K05210 glutamate receptor ionotropic, NMDA 2B | (RefSeq) GRIN2B, DEE27, EIEE27, GluN2B, MRD6, NMDAR2
2905*K05211 glutamate receptor ionotropic, NMDA 2C | (RefSeq) GRIN2C, GluN2C, NMDAR2C, NR2C; glutamate io
2906*K05212 glutamate receptor ionotropic, NMDA 2D | (RefSeq) GRIN2D, DEE46, EB11, EIEE46, GluN2D, NMDAR2
291*K05863 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31 | (
2915*K04604 metabotropic glutamate receptor 5 | (RefSeq) GRM5, GPRC1E, MGLUR5, PPP1R86, mGlu5; glutamate
292*K05863 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31 | (
293*K05863 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31 | (
2932*K03083 glycogen synthase kinase 3 beta [EC:2.7.11.26] | (RefSeq) GSK3B; glycogen synthase kinase 3 b
29796*K00419 ubiquinol-cytochrome c reductase subunit 9 | (RefSeq) UQCR10, HSPC051, HSPC119, HSPC151, QCR9
29982*K21246 nuclear receptor-binding factor 2 | (RefSeq) NRBF2, COPR, COPR1, COPR2, NRBF-2; nuclear recep
29985*K14709 solute carrier family 39 (zinc transporter), member 1/2/3 | (RefSeq) SLC39A3, ZIP-3, ZIP3; so
29986*K14709 solute carrier family 39 (zinc transporter), member 1/2/3 | (RefSeq) SLC39A2, 6A1, ETI-1, ZIP
3028*K08683 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.
30849*K08333 phosphoinositide-3-kinase, regulatory subunit 4 [EC:2.7.11.1] | (RefSeq) PIK3R4, VPS15, p150;
317*K02084 apoptotic protease-activating factor | (RefSeq) APAF1, APAF-1, CED4; apoptotic peptidase acti
322*K04529 amyloid beta A4 precursor protein-binding family B member 1 | (RefSeq) APBB1, FE65, MGC:9072,
324*K02085 adenomatosis polyposis coli protein | (RefSeq) APC, BTPS2, DESMD, DP2, DP2.5, DP3, GS, PPP1R4
3265*K02833 GTPase HRas | (RefSeq) HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RAS
3416*K01408 insulysin [EC:3.4.24.56] | (RefSeq) IDE, INSULYSIN; insulin degrading enzyme
341947*K02273 cytochrome c oxidase subunit 8 | (RefSeq) COX8C, COX8-3; cytochrome c oxidase subunit 8C
347688*K07375 tubulin beta | (RefSeq) TUBB8, OOMD, OOMD2, bA631M21.2; tubulin beta 8 class VIII
347733*K07375 tubulin beta | (RefSeq) TUBB2B, CDCBM7, PMGYSA, bA506K6.1; tubulin beta 2B class IIb
348*K04524 apolipoprotein E | (RefSeq) APOE, AD2, APO-E, ApoE4, LDLCQ5, LPG; apolipoprotein E
351*K04520 amyloid beta A4 protein | (RefSeq) APP, AAA, ABETA, ABPP, AD1, APPI, CTFgamma, CVAP, PN-II, P
355*K04390 tumor necrosis factor receptor superfamily member 6 | (RefSeq) FAS, ALPS1A, APO-1, APT1, CD95
3551*K07209 inhibitor of nuclear factor kappa-B kinase subunit beta [EC:2.7.11.10] | (RefSeq) IKBKB, IKK-
3552*K04383 interleukin 1 alpha | (RefSeq) IL1A, IL-1_alpha, IL-1A, IL1, IL1-ALPHA, IL1F1; interleukin 1
3553*K04519 interleukin 1 beta | (RefSeq) IL1B, IL-1, IL1-BETA, IL1F2, IL1beta; interleukin 1 beta
3569*K05405 interleukin 6 | (RefSeq) IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6; interleuki
3630*K04526 insulin | (RefSeq) INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10, PNDM4; insulin
3643*K04527 insulin receptor [EC:2.7.10.1] | (RefSeq) INSR, CD220, HHF5; insulin receptor
3667*K16172 insulin receptor substrate 1 | (RefSeq) IRS1, HIRS-1; insulin receptor substrate 1
369*K08845 A-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1] | (RefSeq) ARAF, A-RAF, AR
3708*K04958 inositol 1,4,5-triphosphate receptor type 1 | (RefSeq) ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1
3709*K04959 inositol 1,4,5-triphosphate receptor type 2 | (RefSeq) ITPR2, ANHD, CFAP48, INSP3R2, IP3R2; i
3710*K04960 inositol 1,4,5-triphosphate receptor type 3 | (RefSeq) ITPR3, CMT1J, IP3R, IP3R3; inositol 1,
374291*K03940 NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2] | (RefSeq) NDUFS7, CI-20, CI-20KD
3798*K10396 kinesin family member 5 | (RefSeq) KIF5A, ALS25, D12S1889, MY050, NEIMY, NKHC, SPG10; kinesin
3799*K10396 kinesin family member 5 | (RefSeq) KIF5B, HEL-S-61, KINH, KNS, KNS1, UKHC; kinesin family mem
3800*K10396 kinesin family member 5 | (RefSeq) KIF5C, CDCBM2, KINN, NKHC, NKHC-2, NKHC2; kinesin family m
3831*K10407 kinesin light chain | (RefSeq) KLC1, KLC, KNS2, KNS2A; kinesin light chain 1
3845*K07827 GTPase KRas | (RefSeq) KRAS, 'C-K-RAS, C-K-RAS, CFC2, K-RAS2A, K-RAS2B, K-RAS4A, K-RAS4B, K-R
4023*K01059 lipoprotein lipase [EC:3.1.1.34] | (RefSeq) LPL, HDLCQ11, LIPD; lipoprotein lipase
4035*K04550 low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor) | (RefSeq
4040*K03068 low density lipoprotein receptor-related protein 5/6 | (RefSeq) LRP6, ADCAD2, STHAG7; LDL rec
4041*K03068 low density lipoprotein receptor-related protein 5/6 | (RefSeq) LRP5, BMND1, EVR1, EVR4, HBM,
4137*K04380 microtubule-associated protein tau | (RefSeq) MAPT, DDPAC, FTDP-17, MAPTL, MSTD, MTBT1, MTBT2
4217*K04426 mitogen-activated protein kinase kinase kinase 5 [EC:2.7.11.25] | (RefSeq) MAP3K5, ASK1, MAPK
4311*K01389 neprilysin [EC:3.4.24.11] | (RefSeq) MME, CALLA, CD10, CMT2T, NEP, SCA43, SFE; membrane metal
440567*K00416 ubiquinol-cytochrome c reductase subunit 6 | (RefSeq) UQCRHL, hCG25371; ubiquinol-cytochrome
441925*K08334 beclin | (RefSeq) BECN2, BECN1L1, BECN1P1; beclin 2
4508*K02126 F-type H+-transporting ATPase subunit a | (RefSeq) ATP6, ATPase6, MTATP6, MT-ATP6, RP; ATP sy
4509*K02125 F-type H+-transporting ATPase subunit 8 | (RefSeq) ATP8, ATPase8, MTATP8, MT-ATP8; ATP syntha
4512*K02256 cytochrome c oxidase subunit 1 [EC:7.1.1.9] | (RefSeq) COX1, COI, MTCO1, MT-CO1; cytochrome c
4513*K02261 cytochrome c oxidase subunit 2 | (RefSeq) COX2, COII, MTCO2, MT-CO2; cytochrome c oxidase sub
4514*K02262 cytochrome c oxidase subunit 3 | (RefSeq) COX3, COIII, MTCO3, MT-CO3; cytochrome c oxidase su
4519*K00412 ubiquinol-cytochrome c reductase cytochrome b subunit | (RefSeq) CYTB, MTCYB, MT-CYB; cytochr
4535*K03878 NADH-ubiquinone oxidoreductase chain 1 [EC:7.1.1.2] | (RefSeq) ND1, MTND1, MT-ND1; NADH dehyd
4536*K03879 NADH-ubiquinone oxidoreductase chain 2 [EC:7.1.1.2] | (RefSeq) ND2, MTND2, MT-ND2; NADH dehyd
4537*K03880 NADH-ubiquinone oxidoreductase chain 3 [EC:7.1.1.2] | (RefSeq) ND3, MTND3, MT-ND3; NADH dehyd
4538*K03881 NADH-ubiquinone oxidoreductase chain 4 [EC:7.1.1.2] | (RefSeq) ND4, MTND4, MT-ND4, LHON; NADH
4539*K03882 NADH-ubiquinone oxidoreductase chain 4L [EC:7.1.1.2] | (RefSeq) ND4L, MTND4L, MT-ND4L; NADH d
4540*K03883 NADH-ubiquinone oxidoreductase chain 5 [EC:7.1.1.2] | (RefSeq) ND5, MTND5, MT-ND5; NADH dehyd
4541*K03884 NADH-ubiquinone oxidoreductase chain 6 [EC:7.1.1.2] | (RefSeq) ND6, MTND6, MT-ND6; NADH dehyd
468*K04374 cyclic AMP-dependent transcription factor ATF-4 | (RefSeq) ATF4, CREB-2, CREB2, TAXREB67, TXR
4694*K03945 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1 | (RefSeq) NDUFA1, CI-MWFE, MC1D
4695*K03946 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2 | (RefSeq) NDUFA2, B8, CD14, CIB
4696*K03947 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3 | (RefSeq) NDUFA3, B9, CI-B9; NA
4697*K03948 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4 | (RefSeq) NDUFA4, CI-9k, CI-MLR
4698*K03949 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5 | (RefSeq) NDUFA5, B13, CI-13KD-
4700*K03950 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6 | (RefSeq) NDUFA6, B14, CI-B14,
4701*K03951 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7 | (RefSeq) NDUFA7, B14.5a, CI-B1
4702*K03952 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8 | (RefSeq) NDUFA8, CI-19KD, CI-P
4704*K03953 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9 | (RefSeq) NDUFA9, CC6, CI-39k,
4705*K03954 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10 | (RefSeq) NDUFA10, CI-42KD, CI
4706*K03955 NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein | (RefSeq) ND
4707*K03957 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 1 | (RefSeq) NDUFB1, CI-MNLL, CI-SG
4708*K03958 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 2 | (RefSeq) NDUFB2, AGGG, CI-AGGG;
4709*K03959 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 3 | (RefSeq) NDUFB3, B12, CI-B12, M
4710*K03960 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4 | (RefSeq) NDUFB4, B15, CI-B15; N
4711*K03961 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 5 | (RefSeq) NDUFB5, CISGDH, SGDH;
4712*K03962 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 6 | (RefSeq) NDUFB6, B17, CI; NADH:
4713*K03963 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7 | (RefSeq) NDUFB7, B18, CI-B18, M
4714*K03964 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8 | (RefSeq) NDUFB8, ASHI, CI-ASHI,
4715*K03965 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9 | (RefSeq) NDUFB9, B22, CI-B22, L
4716*K03966 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10 | (RefSeq) NDUFB10, MC1DN35, PDS
4717*K03967 NADH dehydrogenase (ubiquinone) 1 subunit C1 | (RefSeq) NDUFC1, KFYI; NADH:ubiquinone oxidore
4718*K03968 NADH dehydrogenase (ubiquinone) 1 subunit C2 | (RefSeq) NDUFC2, B14.5b, CI-B14.5b, HLC-1, MC1
4719*K03934 NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2] | (RefSeq) NDUFS1, CI-75Kd, CI-75
4720*K03935 NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2] | (RefSeq) NDUFS2, CI-49, MC1DN6;
4722*K03936 NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2] | (RefSeq) NDUFS3, CI-30, MC1DN8;
4723*K03942 NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2] | (RefSeq) NDUFV1, CI-51K, CI51KD
4724*K03937 NADH dehydrogenase (ubiquinone) Fe-S protein 4 | (RefSeq) NDUFS4, AQDQ, CI-18, CI-18_kDa, CI-
4725*K03938 NADH dehydrogenase (ubiquinone) Fe-S protein 5 | (RefSeq) NDUFS5, CI-15k, CI15K; NADH:ubiquin
4726*K03939 NADH dehydrogenase (ubiquinone) Fe-S protein 6 | (RefSeq) NDUFS6, CI-13kA, CI-13kD-A, CI13KDA
4728*K03941 NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2] | (RefSeq) NDUFS8, CI-23k, CI23KD
4729*K03943 NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2] | (RefSeq) NDUFV2, CI-24k, MC1DN7
4731*K03944 NADH dehydrogenase (ubiquinone) flavoprotein 3 | (RefSeq) NDUFV3, CI-10k, CI-9KD; NADH:ubiqui
4790*K02580 nuclear factor NF-kappa-B p105 subunit | (RefSeq) NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1,
4842*K13240 nitric-oxide synthase, brain [EC:1.14.13.39] | (RefSeq) NOS1, IHPS1, N-NOS, NC-NOS, NOS, bNOS
4843*K13241 nitric-oxide synthase, inducible [EC:1.14.13.39] | (RefSeq) NOS2, HEP-NOS, INOS, NOS, NOS2A;
487*K05853 P-type Ca2+ transporter type 2A [EC:7.2.2.10] | (RefSeq) ATP2A1, ATP2A, SERCA1; ATPase sarcop
488*K05853 P-type Ca2+ transporter type 2A [EC:7.2.2.10] | (RefSeq) ATP2A2, ATP2B, DAR, DD, SERCA2; ATPa
489*K05853 P-type Ca2+ transporter type 2A [EC:7.2.2.10] | (RefSeq) ATP2A3, SERCA3; ATPase sarcoplasmic/
4891*K21398 natural resistance-associated macrophage protein 2 | (RefSeq) SLC11A2, AHMIO1, DCT1, DMT1, NR
4893*K07828 GTPase NRas | (RefSeq) NRAS, ALPS4, CMNS, KRAS, N-ras, NCMS, NRAS1, NS6; NRAS proto-oncogene,
498*K02132 F-type H+-transporting ATPase subunit alpha | (RefSeq) ATP5F1A, ATP5A, ATP5A1, ATP5AL2, ATPM,
50507*K21423 NADPH oxidase 4 [EC:1.6.3.-] | (RefSeq) NOX4, KOX, KOX-1, RENOX; NADPH oxidase 4
506*K02133 F-type H+-transporting ATPase subunit beta [EC:7.1.2.2] | (RefSeq) ATP5F1B, ATP5B, ATPMB, ATP
509*K02136 F-type H+-transporting ATPase subunit gamma | (RefSeq) ATP5F1C, ATP5C, ATP5C1, ATP5CL1; ATP s
51079*K11353 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13 | (RefSeq) NDUFA13, B16.6, CDA0
51107*K06172 gamma-secretase subunit APH-1 | (RefSeq) APH1A, 6530402N02Rik, APH-1, APH-1A, CGI-78; aph-1 h
513*K02134 F-type H+-transporting ATPase subunit delta | (RefSeq) ATP5F1D, ATP5D, MC5DN5; ATP synthase F
51384*K01558 wingless-type MMTV integration site family, member 16 | (RefSeq) WNT16; Wnt family member 16
514*K02135 F-type H+-transporting ATPase subunit epsilon | (RefSeq) ATP5F1E, ATP5E, ATPE, MC5DN3; ATP sy
515*K02127 F-type H+-transporting ATPase subunit b | (RefSeq) ATP5PB, ATP5F1, PIG47; ATP synthase periph
516*K02128 F-type H+-transporting ATPase subunit c | (RefSeq) ATP5MC1, ATP5A, ATP5G, ATP5G1; ATP synthas
517*K02128 F-type H+-transporting ATPase subunit c | (RefSeq) ATP5MC2, ATP5A, ATP5G2; ATP synthase membr
518*K02128 F-type H+-transporting ATPase subunit c | (RefSeq) ATP5MC3, ATP5G3, DYTSPG, P3; ATP synthase
51806*K02183 calmodulin | (RefSeq) CALML5, CLSP; calmodulin like 5
51807*K07374 tubulin alpha | (RefSeq) TUBA8, CDCBM8, MACTHC2, TUBAL2; tubulin alpha 8
522*K02131 F-type H+-transporting ATPase subunit 6 | (RefSeq) ATP5PF, ATP5, ATP5A, ATP5J, ATPM, CF6, F6;
5289*K00914 phosphatidylinositol 3-kinase [EC:2.7.1.137] | (RefSeq) PIK3C3, VPS34, hVps34; phosphatidylin
5290*K00922 phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.1
