Species	Symbol	Ensembl	Family	Entrez ID
Canis_familiaris	-	ENSCAFG00000005079	Others	484495
Canis_familiaris	MYCBP2	ENSCAFG00000005105	Others	476952
Canis_familiaris	SFMBT2	ENSCAFG00000005121	Others	608271
Canis_familiaris	JMJD6	ENSCAFG00000005139	Others	100856152
Canis_familiaris	SRSF2	ENSCAFG00000005147	Others	100856058
Canis_familiaris	-	ENSCAFG00000005166	Others	-
Canis_familiaris	XRN2	ENSCAFG00000005185	Others	477133
Canis_familiaris	CTNNB1	ENSCAFG00000005204	Casein	477032
Canis_familiaris	TRAK1	ENSCAFG00000005236	Others	485610
Canis_familiaris	MED8	ENSCAFG00000005237	Mediator complex	-
Canis_familiaris	RALGAPA2	ENSCAFG00000005251	Others	485747
Canis_familiaris	EMSY	ENSCAFG00000005263	Others	476800
Canis_familiaris	SS18L2	ENSCAFG00000005281	SS18	609586
Canis_familiaris	BIRC5	ENSCAFG00000005302	Others	442936
Canis_familiaris	LBH	ENSCAFG00000005309	Others	611237
Canis_familiaris	TADA3	ENSCAFG00000005324	Transcriptional adaptor	476541
Canis_familiaris	SERTAD3	ENSCAFG00000005340	Others	-
Canis_familiaris	ARRB1	ENSCAFG00000005415	Others	485189
Canis_familiaris	POLR3F	ENSCAFG00000005420	POLR	477143
Canis_familiaris	DYRK1B	ENSCAFG00000005428	Others	484506
Canis_familiaris	-	ENSCAFG00000005436	EID	612523
Canis_familiaris	SUPT5H	ENSCAFG00000005469	SUPT	476462
Canis_familiaris	IKBKB	ENSCAFG00000005526	Others	482839
Canis_familiaris	MED29	ENSCAFG00000005533	Mediator complex	612535
Canis_familiaris	PAF1	ENSCAFG00000005550	Others	-
Canis_familiaris	EPC2	ENSCAFG00000005565	Others	476143
Canis_familiaris	SAMD4B	ENSCAFG00000005568	Others	484511
Canis_familiaris	LMCD1	ENSCAFG00000005570	LIM	476545
Canis_familiaris	CBX4	ENSCAFG00000005572	Chromobox	-
Canis_familiaris	SUPT16H	ENSCAFG00000005576	SUPT	612874
Canis_familiaris	ESF1	ENSCAFG00000005587	Others	477151
Canis_familiaris	CHD8	ENSCAFG00000005626	CHD	475401
Canis_familiaris	KAT6A	ENSCAFG00000005632	Lysine acetyltransferase	100683464
Canis_familiaris	NFKBIB	ENSCAFG00000005634	NFKB associated	484519
Canis_familiaris	SIRT2	ENSCAFG00000005638	Sirtuin	-
Canis_familiaris	NMI	ENSCAFG00000005659	Others	476146
Canis_familiaris	ZMYND11	ENSCAFG00000005669	Zinc finger	478023
Canis_familiaris	RPTOR	ENSCAFG00000005692	Others	608378
Canis_familiaris	DPY30	ENSCAFG00000005708	Others	475715
Canis_familiaris	CXXC5	ENSCAFG00000005714	Others	487156
Canis_familiaris	BAHCC1	ENSCAFG00000005732	Others	102157362
Canis_familiaris	ACTN4	ENSCAFG00000005776	Actin	484526
Canis_familiaris	KAT2B	ENSCAFG00000005810	Lysine acetyltransferase	477052
Canis_familiaris	SRA1	ENSCAFG00000005819	Others	606944
Canis_familiaris	NUP98	ENSCAFG00000005871	Others	476822
Canis_familiaris	ALYREF	ENSCAFG00000005877	Others	-
Canis_familiaris	SIRT7	ENSCAFG00000005891	Sirtuin	483371
Canis_familiaris	DPF1	ENSCAFG00000005957	DPF	484535
Canis_familiaris	FGFR1	ENSCAFG00000005970	FGF	100856477
Canis_familiaris	CEP290	ENSCAFG00000006027	Others	482591
Canis_familiaris	NSD3	ENSCAFG00000006057	Nuclear receptor coactivator	475584
Canis_familiaris	PRNP	ENSCAFG00000006065	Others	485783
Canis_familiaris	SUPT20H	ENSCAFG00000006098	SUPT	477299
Canis_familiaris	SLC25A2	ENSCAFG00000006109	SLC	102151234
Canis_familiaris	TAF7	ENSCAFG00000006114	TATA-box	487180
Canis_familiaris	ASH2L	ENSCAFG00000006146	Others	475589
Canis_familiaris	BTG1	ENSCAFG00000006153	Others	100684605
Canis_familiaris	HDAC3	ENSCAFG00000006173	Histone deacetylase	478040
Canis_familiaris	BRF2	ENSCAFG00000006183	GTF	608026
Canis_familiaris	CCNA1	ENSCAFG00000006189	Cyclin	477302
Canis_familiaris	ZNF703	ENSCAFG00000006224	Zinc finger	482855
Canis_familiaris	RNF14	ENSCAFG00000006241	Ring finger protein	478042
Canis_familiaris	NRG1	ENSCAFG00000006371	Others	482861
Canis_familiaris	EP400	ENSCAFG00000006377	Others	486227
Canis_familiaris	BRCA2	ENSCAFG00000006383	Others	474180
Canis_familiaris	APBB1	ENSCAFG00000006420	Others	476833
Canis_familiaris	RYBP	ENSCAFG00000006441	Others	-
Canis_familiaris	SIRT3	ENSCAFG00000006450	Sirtuin	475933
Canis_familiaris	ILK	ENSCAFG00000006488	Others	476836
Canis_familiaris	TAF10	ENSCAFG00000006498	TATA-box	485336
Canis_familiaris	TCERG1	ENSCAFG00000006500	TEF	478052
Canis_familiaris	RBPMS	ENSCAFG00000006503	RNA binding protein	475599
Canis_familiaris	CBX5	ENSCAFG00000006593	Chromobox	477593
Canis_familiaris	SFSWAP	ENSCAFG00000006625	Others	477438
Canis_familiaris	TNKS	ENSCAFG00000006632	Others	475603
Canis_familiaris	RAN	ENSCAFG00000006670	Others	100499482
Canis_familiaris	CALCOCO1	ENSCAFG00000006699	Others	486505
Canis_familiaris	NFKBID	ENSCAFG00000006704	NFKB associated	-
Canis_familiaris	ACTR6	ENSCAFG00000006719	ACTR	475439
Canis_familiaris	NCOA4	ENSCAFG00000006809	Nuclear receptor coactivator	477750
Canis_familiaris	TRAF6	ENSCAFG00000006813	Others	-
Canis_familiaris	CDK8	ENSCAFG00000006870	Cyclin	486035
Canis_familiaris	KMT2B	ENSCAFG00000006878	Lysine methyltransferase	100688666
Canis_familiaris	CNOT7	ENSCAFG00000006887	CCR4-NOT	482895
Canis_familiaris	RNF6	ENSCAFG00000006901	Ring finger protein	477332
Canis_familiaris	LMO1	ENSCAFG00000006909	LIM	610473
Canis_familiaris	KCNIP3	ENSCAFG00000006920	Others	100856050
Canis_familiaris	-	ENSCAFG00000006946	Casein	477185
Canis_familiaris	TRIB3	ENSCAFG00000006965	Others	485819
Canis_familiaris	TCEA1	ENSCAFG00000006970	TEF	477879
Canis_familiaris	TGS1	ENSCAFG00000007011	Others	477885
Canis_familiaris	PFDN5	ENSCAFG00000007016	Others	607260
Canis_familiaris	SDR16C5	ENSCAFG00000007060	Others	477888
Canis_familiaris	HCK	ENSCAFG00000007122	Others	485828
Canis_familiaris	LMO2	ENSCAFG00000007127	LIM	-
Canis_familiaris	CHD7	ENSCAFG00000007167	CHD	486968
Canis_familiaris	FHIT	ENSCAFG00000007194	Others	100215999
Canis_familiaris	ASXL1	ENSCAFG00000007219	Others	100688017
Canis_familiaris	HIPK3	ENSCAFG00000007235	HIPK	475947
Canis_familiaris	ANKRD1	ENSCAFG00000007247	Ankyrin repeat	477764
Canis_familiaris	PCGF5	ENSCAFG00000007254	PCGF	486794
Canis_familiaris	DNMT3B	ENSCAFG00000007268	DNA_methylase	100685634
Canis_familiaris	ZMYM2	ENSCAFG00000007342	Zinc finger	477346
Canis_familiaris	BTAF1	ENSCAFG00000007355	Others	100855703
Canis_familiaris	-	ENSCAFG00000007359	Zinc finger	609614
Canis_familiaris	CAMK4	ENSCAFG00000007379	CAMK	-
Canis_familiaris	COPS5	ENSCAFG00000007386	Others	477901
Canis_familiaris	CBFA2T2	ENSCAFG00000007420	Others	477196
Canis_familiaris	SMYD1	ENSCAFG00000007437	SMYD	475758
Canis_familiaris	TDG	ENSCAFG00000007442	Others	475448
Canis_familiaris	NCK1	ENSCAFG00000007451	Others	485677
Canis_familiaris	HCFC2	ENSCAFG00000007476	Others	475449
Canis_familiaris	RALY	ENSCAFG00000007490	Others	485845
Canis_familiaris	KMT5A	ENSCAFG00000007493	Lysine methyltransferase	610615
Canis_familiaris	ELP4	ENSCAFG00000007510	ELP	100684006
Canis_familiaris	KDM3A	ENSCAFG00000007522	Lysine demethylase	475763
Canis_familiaris	ITCH	ENSCAFG00000007528	Others	477199
Canis_familiaris	ERBIN	ENSCAFG00000007537	Erbb2	100856182
Canis_familiaris	RNF141	ENSCAFG00000007573	Ring finger protein	476852
Canis_familiaris	URI1	ENSCAFG00000007606	Others	476501
Canis_familiaris	CCNE1	ENSCAFG00000007614	Cyclin	484610
Canis_familiaris	PIK3R1	ENSCAFG00000007626	Others	487235
Canis_familiaris	CTR9	ENSCAFG00000007638	Others	100855495
Canis_familiaris	DTX4	ENSCAFG00000007651	Others	483461
Canis_familiaris	CHD1	ENSCAFG00000007672	CHD	488891
Canis_familiaris	LPXN	ENSCAFG00000007693	Others	483465
Canis_familiaris	RNF7	ENSCAFG00000007694	Others	106557459
Canis_familiaris	CENPU	ENSCAFG00000007735	CENP	607799
Canis_familiaris	CDK7	ENSCAFG00000007748	Cyclin	608441
Canis_familiaris	TAF9	ENSCAFG00000007766	TATA-box	480815
Canis_familiaris	ZDHHC5	ENSCAFG00000007767	Casein	483490
Canis_familiaris	NCOA2	ENSCAFG00000007775	Nuclear receptor coactivator	486989
Canis_familiaris	CGGBP1	ENSCAFG00000007777	Others	478375
Canis_familiaris	MED19	ENSCAFG00000007795	Mediator complex	612925
Canis_familiaris	-	ENSCAFG00000007808	GTF	478089
Canis_familiaris	CCDC62	ENSCAFG00000007817	Coiled-coil	102154299
Canis_familiaris	BDP1	ENSCAFG00000007822	GTF	478090
Canis_familiaris	SAP30	ENSCAFG00000007853	SAP	607359
Canis_familiaris	EYA1	ENSCAFG00000007894	EYA	477910
Canis_familiaris	ELL2	ENSCAFG00000007900	GTF	488899
Canis_familiaris	FAM208A	ENSCAFG00000008083	FAM	476580
Canis_familiaris	HELLS	ENSCAFG00000008090	Others	486809
Canis_familiaris	NRIP1	ENSCAFG00000008092	Nuclear receptor coactivator	-
Canis_familiaris	FBXW7	ENSCAFG00000008141	Others	475465
Canis_familiaris	TIGD4	ENSCAFG00000008168	CENP	-
Canis_familiaris	ANKRA2	ENSCAFG00000008224	Ankyrin repeat	478097
Canis_familiaris	ACTR8	ENSCAFG00000008248	ACTR	607274
Canis_familiaris	KDM2B	ENSCAFG00000008259	Lysine demethylase	486262
Canis_familiaris	HLTF	ENSCAFG00000008276	Others	477106
Canis_familiaris	SMARCD1	ENSCAFG00000008306	SWI/SNF	486548
Canis_familiaris	ELP3	ENSCAFG00000008314	ELP	477370
Canis_familiaris	PEX2	ENSCAFG00000008326	Others	487007
Canis_familiaris	RBM39	ENSCAFG00000008327	RNA binding protein	477216
Canis_familiaris	PHF20	ENSCAFG00000008352	PHF	477217
Canis_familiaris	WWTR1	ENSCAFG00000008356	WW	-
Canis_familiaris	LOXL3	ENSCAFG00000008358	Others	483101
Canis_familiaris	SCAND1	ENSCAFG00000008362	Others	609014
Canis_familiaris	CCNH	ENSCAFG00000008374	Cyclin	479156
Canis_familiaris	PLRG1	ENSCAFG00000008399	Others	612490
Canis_familiaris	CLU	ENSCAFG00000008404	Others	442971
Canis_familiaris	CNOT1	ENSCAFG00000008426	CCR4-NOT	608777
Canis_familiaris	PCGF1	ENSCAFG00000008457	PCGF	475785
Canis_familiaris	SETD6	ENSCAFG00000008461	SET	487253
Canis_familiaris	MED12L	ENSCAFG00000008485	Mediator complex	100683791
Canis_familiaris	-	ENSCAFG00000008503	INO80 complex	483105
Canis_familiaris	CSNK2A2	ENSCAFG00000008514	Casein	478108
Canis_familiaris	MCRS1	ENSCAFG00000008549	Others	477616
Canis_familiaris	RWDD2B	ENSCAFG00000008614	Others	487716
Canis_familiaris	DHX36	ENSCAFG00000008673	RNA helicase	477117
Canis_familiaris	SSBP2	ENSCAFG00000008677	Others	479160
Canis_familiaris	PPID	ENSCAFG00000008691	Others	475481
Canis_familiaris	RBL1	ENSCAFG00000008696	Other_Co-activator/repressors	477221
Canis_familiaris	CNOT6L	ENSCAFG00000008699	CCR4-NOT	487817
Canis_familiaris	SRC	ENSCAFG00000008755	Others	485864
Canis_familiaris	SFMBT1	ENSCAFG00000008763	Others	484728
Canis_familiaris	WWP1	ENSCAFG00000008784	WW	100856769
Canis_familiaris	ARL2BP	ENSCAFG00000008785	Others	611248
Canis_familiaris	RPRD1B	ENSCAFG00000008832	Others	485866
Canis_familiaris	CCNT1	ENSCAFG00000008923	Cyclin	486564
Canis_familiaris	RIPK2	ENSCAFG00000008959	Others	477936
Canis_familiaris	-	ENSCAFG00000008972	Others	100856038
Canis_familiaris	ACTR5	ENSCAFG00000009000	ACTR	477227
Canis_familiaris	GNL3	ENSCAFG00000009004	Others	100685258
Canis_familiaris	SENP1	ENSCAFG00000009045	Others	477629
Canis_familiaris	LIN54	ENSCAFG00000009052	Others	478454
Canis_familiaris	JMY	ENSCAFG00000009055	Others	610323
Canis_familiaris	TOP1	ENSCAFG00000009058	Other_CRF	477229
Canis_familiaris	ZNF638	ENSCAFG00000009067	Zinc finger	475799
Canis_familiaris	RUNX1T1	ENSCAFG00000009078	Others	487044
Canis_familiaris	MMS19	ENSCAFG00000009130	Others	477788
Canis_familiaris	LPIN3	ENSCAFG00000009142	LPIN	485876
Canis_familiaris	HDAC7	ENSCAFG00000009152	Histone deacetylase	486589
Canis_familiaris	GTF2H1	ENSCAFG00000009171	GTF	476881
Canis_familiaris	ANKRD2	ENSCAFG00000009185	Ankyrin repeat	486822
Canis_familiaris	LOXL2	ENSCAFG00000009187	Others	486118
Canis_familiaris	CHD6	ENSCAFG00000009236	CHD	477230
Canis_familiaris	MED13L	ENSCAFG00000009257	Mediator complex	477496
Canis_familiaris	TSG101	ENSCAFG00000009279	Others	485406
Canis_familiaris	CCAR2	ENSCAFG00000009285	Others	486122
Canis_familiaris	HIPK1	ENSCAFG00000009298	HIPK	475803
Canis_familiaris	TESC	ENSCAFG00000009300	Others	-
Canis_familiaris	PHF21A	ENSCAFG00000009313	PHF	483637
Canis_familiaris	ANKAR	ENSCAFG00000009373	Ankyrin repeat	488444
Canis_familiaris	-	ENSCAFG00000009417	Chromodomain Y	478708
Canis_familiaris	CSRP3	ENSCAFG00000009424	Others	610946
Canis_familiaris	TRIM33	ENSCAFG00000009442	Tripartite motif	475804
Canis_familiaris	MTDH	ENSCAFG00000009488	Others	612147
Canis_familiaris	INO80	ENSCAFG00000009492	INO80 complex	478262
Canis_familiaris	NAB1	ENSCAFG00000009496	Others	488447
Canis_familiaris	PIDD1	ENSCAFG00000009512	Others	483649
Canis_familiaris	YWHAB	ENSCAFG00000009514	Others	477237
Canis_familiaris	RTF1	ENSCAFG00000009550	Others	487506
Canis_familiaris	PABPC1L	ENSCAFG00000009573	Other_CRF	-
Canis_familiaris	CHUK	ENSCAFG00000009588	Others	477796
Canis_familiaris	NFKBIZ	ENSCAFG00000009634	NFKB associated	478549
Canis_familiaris	RBL2	ENSCAFG00000009654	Other_Co-activator/repressors	478127
Canis_familiaris	HR	ENSCAFG00000009659	Lysine methyltransferase	486130
Canis_familiaris	MDM4	ENSCAFG00000009669	Others	478939
Canis_familiaris	CHAF1B	ENSCAFG00000009674	Others	487750
Canis_familiaris	CHD9	ENSCAFG00000009699	CHD	478128
Canis_familiaris	HIF1AN	ENSCAFG00000009707	Others	609221
Canis_familiaris	MAK	ENSCAFG00000009740	Others	478721
Canis_familiaris	PPHLN1	ENSCAFG00000009764	Others	477639
